No,id,version,lat,lon,°æµµ,Áö¹øÁÖ¼Ò,µµ·Î¸íÁÖ¼Ò
117,723926549,1,35.1933077,126.8151546,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1227,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 13-5
118,723926550,1,35.1933825,126.8155338,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1246,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 13-4
119,723926551,1,35.1932952,126.8156697,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1245,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 15-1
120,723926552,1,35.1934889,126.8156838,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1244,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 15
121,723926553,1,35.1934587,126.8152429,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1233,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 13-7
122,723926554,1,35.1935464,126.8153321,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1233,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 13-9
123,723926555,1,35.1936879,126.81543,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1233,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 13-13
124,723926556,1,35.1937495,126.8156363,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1223,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 19
125,723926557,1,35.1938939,126.8156117,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1222,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 19-1
126,723926558,1,35.1936649,126.8159726,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1171,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 20-1
127,723926559,1,35.1934732,126.815982,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1172,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 20
128,723926560,1,35.1938783,126.8160948,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1170,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 24
129,723926561,1,35.1940242,126.8162301,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1169,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 26
130,723926562,1,35.1940483,126.8157028,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1221,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 21
131,723926563,1,35.1941869,126.8157501,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1219,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 23-1
132,723926564,1,35.1944598,126.8158216,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1218,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 23-2
133,723926565,1,35.1946176,126.8160487,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1216,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 23-4
134,723926566,1,35.1946259,126.8158458,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1217,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 23-3
135,723926567,1,35.1946321,126.8162593,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1214,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 23-5
136,723926568,1,35.1944824,126.8163061,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1213,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 23-6
137,723926569,1,35.1943437,126.8162889,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1212,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 27
138,723926570,2,35.1944506,126.8165895,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1129,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 31-1
139,723926571,1,35.1946167,126.8165969,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1130,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 31-2
140,723926572,1,35.1946171,126.8168283,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1132,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 31-3
141,723926573,1,35.1946193,126.8170759,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1133,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 31-4
142,723926574,1,35.1944811,126.8171288,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1134,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 31-5
143,723926575,1,35.1943134,126.8171404,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1136,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 31-6
144,723926576,1,35.1941152,126.8171867,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1138,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 33
145,723926577,1,35.1940233,126.8168865,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1166,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 34
146,723926578,1,35.1940595,126.8174181,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1139,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 35
147,723926579,1,35.1938614,126.817036,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1165,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 36
148,723926580,1,35.1934924,126.8170707,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1163,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 42
149,723926581,1,35.193424,126.8164531,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1200,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-8
150,723926582,1,35.193599,126.8163348,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1201,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-9
151,723926583,1,35.1932716,126.8165058,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1198,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-7
152,723926584,1,35.1937418,126.8163911,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1202,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-10
153,723926585,1,35.1937904,126.8166199,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1203,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-11
154,723926586,1,35.1936761,126.8167457,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1204,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-12
155,723926587,1,35.1935073,126.8167887,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1205,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-13
156,723926588,1,35.1932954,126.8168041,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1207,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-14
157,723926589,1,35.1930967,126.8168007,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1208,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-15
158,723926590,1,35.1931417,126.8165563,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1197,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-6
159,723926591,1,35.1932743,126.8159658,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1174,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 16
160,723926592,1,35.1929655,126.8157626,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1176,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 12
161,723926593,1,35.1930105,126.8163554,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1195,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-4
162,723926594,1,35.1929721,126.8165295,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1196,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-5
163,723926595,1,35.1927658,126.8169822,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1158,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 53
164,723926596,1,35.1929078,126.8167809,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1209,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 45-16
165,723926597,1,35.1929114,126.816981,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1159,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 48
166,723926598,1,35.1929578,126.8173002,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1151,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 47-7
167,723926599,1,35.1922598,126.8165633,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1294,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø±æ 50
168,723926600,1,35.1918698,126.8180451,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1297,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î 81
169,723926601,1,35.1930699,126.8170016,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1160,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 46
170,723926602,1,35.1932986,126.8170311,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1161,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 44
171,723926603,1,35.1931084,126.8172965,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1150,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 47-6
172,723926604,1,35.193233,126.8173028,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1149,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 41-1
173,723926605,1,35.1930152,126.8176939,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1153,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 47-4
174,723926606,1,35.1931042,126.8175514,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1152,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 47-5
175,723926607,1,35.1932393,126.8175361,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1148,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 41-2
176,723926608,1,35.1933323,126.817744,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1147,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 41-3
177,723926609,1,35.1935266,126.8177314,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1145,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 41-4
178,723926610,1,35.1934803,126.8173713,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1143,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 41-6
179,723926611,1,35.1935959,126.8175247,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1144,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 41-5
180,723926612,1,35.1936896,126.8174122,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1142,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 39
181,723926613,1,35.1938162,126.8174384,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1141,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 37
182,728933287,1,35.1940946,126.8166589,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1167,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î230¹ø¾È±æ 32
