No,id,version,lat,lon,경도,지번주소,도로명주소
1,471852337,1,37.4731414,126.9659805,,서울특별시 관악구 봉천동 181-7,서울특별시 관악구 남부순환로248길 68
2,810356835,1,37.4727192,126.9708419,,서울특별시 관악구 봉천동 173-9,서울특별시 관악구 인헌1다길 47
3,901722195,1,37.4725978,126.9674915,,서울특별시 관악구 봉천동 1646-12,서울특별시 관악구 인헌11길 16
4,901722199,1,37.4726413,126.9676519,,서울특별시 관악구 봉천동 1646-19,서울특별시 관악구 인헌11길 18-3
5,901722200,1,37.4727264,126.9675938,,서울특별시 관악구 봉천동 1646-1,서울특별시 관악구 인헌9길 16
6,901722201,1,37.4727099,126.9677711,,서울특별시 관악구 봉천동 1646-20,서울특별시 관악구 인헌9길 20
7,901722202,1,37.4726163,126.9678332,,서울특별시 관악구 봉천동 1646-21,서울특별시 관악구 인헌9길 20-4
8,901722205,1,37.4727264,126.967956,,서울특별시 관악구 봉천동 1646-27,서울특별시 관악구 인헌9길 22
9,901722206,1,37.472636,126.9680235,,서울특별시 관악구 봉천동 1646-26,서울특별시 관악구 인헌9길 24-4
10,901722208,1,37.4726779,126.9682088,,서울특별시 관악구 봉천동 1646-29,서울특별시 관악구 인헌9길 28
11,901722210,1,37.4726844,126.9683966,,서울특별시 관악구 봉천동 1646-31,서울특별시 관악구 인헌9길 30
12,901722211,1,37.4725912,126.968465,,서울특별시 관악구 봉천동 1646-32,서울특별시 관악구 인헌13길 27
13,901722213,1,37.4726542,126.9685761,,서울특별시 관악구 봉천동 1646-33,서울특별시 관악구 인헌9길 32
14,901722214,1,37.4725953,126.9686931,,서울특별시 관악구 봉천동 1646-34,서울특별시 관악구 인헌9길 38
15,901722231,1,37.4726045,126.9670303,,서울특별시 관악구 봉천동 1640-12,서울특별시 관악구 인헌11길 11-3
16,901722232,1,37.4726772,126.9671251,,서울특별시 관악구 봉천동 1640-4,서울특별시 관악구 인헌11길 11-4
17,901722233,1,37.4726404,126.9672645,,서울특별시 관악구 봉천동 1640-3,서울특별시 관악구 인헌11길 13
18,901722234,1,37.4727614,126.9673809,,서울특별시 관악구 봉천동 1640-1,서울특별시 관악구 인헌9길 12
19,901722235,1,37.4727629,126.9672777,,서울특별시 관악구 봉천동 1640-2,서울특별시 관악구 인헌9길 10
20,901722236,1,37.4727667,126.9671625,,서울특별시 관악구 봉천동 1640-5,서울특별시 관악구 인헌9길 8
21,901722237,1,37.4727722,126.9670117,,서울특별시 관악구 봉천동 1640-6,서울특별시 관악구 인헌9길 6
22,901722238,1,37.472798,126.9668255,,서울특별시 관악구 봉천동 1640-8,서울특별시 관악구 인헌길 61
23,901722239,1,37.4727111,126.9668232,,서울특별시 관악구 봉천동 1640-9,서울특별시 관악구 인헌길 63
24,901722240,1,37.4726139,126.9668276,,서울특별시 관악구 봉천동 1640-10,서울특별시 관악구 인헌길 67
25,901722241,1,37.4730091,126.9668251,,서울특별시 관악구 봉천동 1641-3,서울특별시 관악구 인헌길 55
26,901722242,1,37.4729568,126.9670064,,서울특별시 관악구 봉천동 1641-6,서울특별시 관악구 인헌9길 3
27,901722243,1,37.4729197,126.9671567,,서울특별시 관악구 봉천동 1641-7,서울특별시 관악구 인헌9길 7
28,901722244,1,37.4729061,126.967272,,서울특별시 관악구 봉천동 1641-32,서울특별시 관악구 인헌9길 9
29,901722245,1,37.4729959,126.9671792,,서울특별시 관악구 봉천동 1641-9,서울특별시 관악구 인헌9길 11-3
30,901722246,1,37.4730828,126.9670542,,서울특별시 관악구 봉천동 1641-10,서울특별시 관악구 인헌9길 11-7
31,901722247,1,37.4731597,126.9668434,,서울특별시 관악구 봉천동 1641-2,서울특별시 관악구 인헌길 53
32,901722248,1,37.4731854,126.9670459,,서울특별시 관악구 봉천동 1641-12,서울특별시 관악구 인헌9길 11-9
33,901722249,1,37.4732963,126.9668629,,서울특별시 관악구 봉천동 1641-1,서울특별시 관악구 인헌길 49
34,901722250,1,37.4733062,126.9670292,,서울특별시 관악구 봉천동 1641-13,서울특별시 관악구 인헌7길 4
35,901722251,1,37.4728769,126.9674885,,서울특별시 관악구 봉천동 1641-39,서울특별시 관악구 인헌9길 13
36,901722252,1,37.4729856,126.9674077,,서울특별시 관악구 봉천동 1641-38,서울특별시 관악구 인헌9길 11-6
37,901722253,1,37.4731181,126.967361,,서울특별시 관악구 봉천동 1641-17,서울특별시 관악구 인헌9길 11-14
38,901722254,1,37.4730281,126.9675762,,서울특별시 관악구 봉천동 1641-42,서울특별시 관악구 인헌9길 11-8
39,901722255,1,37.4732729,126.9675373,,서울특별시 관악구 봉천동 1641-40,서울특별시 관악구 인헌7길 14
40,901722256,1,37.4731158,126.9676755,,서울특별시 관악구 봉천동 1641-41,서울특별시 관악구 인헌9길 11-10
41,901722257,1,37.4732473,126.9677534,,서울특별시 관악구 봉천동 1641-27,서울특별시 관악구 인헌7길 18
