id,version,lat,lon
611348996,1,35.1920059,126.8109748
624147272,1,35.1912238,126.8161554
721791415,2,35.1921922,126.813516
721791416,1,35.1921989,126.8136948
721791417,2,35.1921979,126.8139468
721791449,1,35.1919489,126.8137931
721791451,2,35.1919199,126.8140217
721791452,2,35.1915983,126.8139894
721791453,1,35.191451,126.8140152
721791454,1,35.1915762,126.8136856
721791455,1,35.1917174,126.8135292
721791456,1,35.1915878,126.8135048
721791457,1,35.1914569,126.8134659
721791458,1,35.1913057,126.8134916
721791459,1,35.1911565,126.813944
721791460,1,35.1910656,126.8136905
721791461,1,35.1910757,126.813475
721791462,1,35.1911115,126.8132175
721791463,1,35.1914071,126.8131696
721791464,1,35.1917347,126.8127587
721791465,1,35.1919832,126.812845
721791466,1,35.1920003,126.8125934
721791467,1,35.1919644,126.8123079
721791468,1,35.191963,126.8118325
721791469,1,35.191941,126.8116004
721791470,1,35.191981,126.8113493
721793096,1,35.1917828,126.8114496
721793097,1,35.1917268,126.8118864
721793098,1,35.1915718,126.8114661
721793099,1,35.1915681,126.8113068
721793100,1,35.191782,126.8110663
721793101,1,35.19164,126.8110421
721793102,1,35.1915064,126.8110451
721793103,1,35.1916583,126.8108467
721793104,1,35.1913719,126.811464
721793105,1,35.1915507,126.811844
721793106,1,35.191355,126.8118521
721793107,1,35.1913792,126.8113063
721793108,1,35.1913582,126.8110322
721793109,1,35.1915163,126.8108566
721793110,1,35.1913663,126.8108497
721793111,1,35.1917445,126.8125833
721793112,1,35.1917491,126.8123006
721793113,1,35.1917296,126.8121361
721793114,1,35.1915585,126.812309
721793115,1,35.1913345,126.8122886
721793116,1,35.1914763,126.8121209
721793117,1,35.1915628,126.8125681
721793118,1,35.1915541,126.8127551
721793119,1,35.1913486,126.8127429
721793120,1,35.1913269,126.8125522
721793121,1,35.1919097,126.8145216
721793122,1,35.1917261,126.8145065
721793123,1,35.1915849,126.8145083
721793124,1,35.1914286,126.8145169
721793125,1,35.191296,126.8145216
721793126,1,35.1911348,126.8145105
721793127,1,35.1910964,126.8148371
721793128,1,35.1910923,126.8150334
721793129,1,35.1910854,126.8152423
721793130,1,35.1910927,126.8154953
721793131,1,35.1911332,126.8158859
721793132,1,35.1913256,126.8158731
721793133,1,35.1914796,126.8158995
721793134,1,35.191678,126.8159309
721793135,1,35.1914026,126.8148324
721793136,1,35.1914604,126.8149466
721793137,1,35.1913614,126.8151696
721793138,1,35.1915334,126.8150419
721793139,1,35.1914579,126.8152767
721793140,1,35.1915609,126.8153637
721793141,1,35.1915825,126.8151681
721793142,1,35.1916376,126.8154728
721793143,1,35.1918521,126.8159552
721793144,1,35.1919049,126.8155961
721793145,1,35.1918822,126.815413
721793146,1,35.1919917,126.8159561
723926518,2,35.1922161,126.8149683
723926531,1,35.1921872,126.8152742
723926532,1,35.192186,126.8154991
728926142,1,35.1904287,126.8131492
728926143,1,35.190406,126.8129778
728926144,1,35.1902351,126.8131366
728926145,1,35.1900498,126.8131316
728926146,1,35.1902388,126.8129883
728926147,1,35.1900656,126.8129965
728926148,1,35.1899078,126.8129844
728926149,1,35.1897302,126.8129824
728926150,1,35.1897246,126.8127328
