id,version,lat,lon
485088216,2,35.1470208,126.7915309
485088218,2,35.1467615,126.791619
506582382,1,35.1511274,126.7957861
506582383,1,35.1511603,126.7963281
506582384,1,35.1512042,126.7967552
506582385,1,35.1506089,126.7959655
506582386,1,35.1507664,126.7966172
506582387,1,35.1504507,126.7965856
541991426,2,35.1454851,126.7889353
541991428,2,35.1446502,126.7865309
541991431,2,35.1476498,126.7936648
542354992,2,35.1453087,126.7916385
548055701,1,35.1524106,126.7945557
548055703,1,35.1526623,126.7955873
548055704,1,35.1530976,126.7954931
548055705,1,35.1527536,126.7945967
548055706,1,35.1531665,126.7947476
548055707,1,35.152797,126.7965822
548055708,1,35.1531616,126.7964372
1008395527,1,35.1565995,126.7946861
1008395528,1,35.1565946,126.7935475
1008395529,1,35.1572407,126.7951086
1008395530,1,35.1570122,126.7952222
1008395531,1,35.1570849,126.796295
1008395532,1,35.1568151,126.7959864
1008395533,1,35.1565884,126.7959158
1008395534,1,35.156823,126.7968557
1008395535,1,35.1564945,126.7969018
1008395536,1,35.1562313,126.7969018
1008395537,1,35.1559647,126.7969067
1008395538,1,35.1557037,126.7968987
1008395539,1,35.1554494,126.7969094
1008395540,1,35.1563632,126.795921
1008395541,1,35.1561001,126.7959345
1008395542,1,35.1558808,126.7959237
1008395543,1,35.1556465,126.795926
1008395544,1,35.1554134,126.7959298
1008395545,1,35.156392,126.7947027
1008395546,1,35.1563975,126.79355
1008395547,1,35.1560715,126.7938758
1008395548,1,35.1558656,126.7948346
1008395549,1,35.1556257,126.7948584
1008395550,1,35.1554045,126.7948313
1008395553,1,35.1586527,126.7937096
1008395554,1,35.1582457,126.793773
1008395558,1,35.1586783,126.7928423
1008395559,1,35.1582134,126.7928799
1008395560,1,35.157612,126.7928836
1008395561,1,35.1571778,126.7929963
1008395562,1,35.1576769,126.7936913
1008395563,1,35.1571676,126.7939647
1008395564,1,35.1568905,126.7934561
1008602021,1,35.1565255,126.7928465
1008602022,1,35.1563069,126.7926481
1008618248,1,35.1549692,126.7943661
1008618249,1,35.1549539,126.7955993
1008809129,1,35.1521577,126.7964996
1008809130,1,35.1521145,126.7955947
1008809131,1,35.1516602,126.7957151
1008809132,1,35.1517267,126.7965892
1008809133,1,35.1582763,126.7951936
1008809134,1,35.1587816,126.7951603
1008809135,1,35.1585586,126.7959145
1008809136,1,35.1581252,126.7957324
1008809137,1,35.1581845,126.79473
1008809606,1,35.1553662,126.7931441
1008809607,1,35.1549591,126.793559
1008809608,1,35.1553756,126.7936202
1008841309,1,35.1465839,126.7904388
1008841310,1,35.1463489,126.790955
1008841311,1,35.1461885,126.7946864
1008841312,1,35.1457278,126.7940864
1008841314,1,35.1450988,126.7932943
1008841331,2,35.1543703,126.7967607
1009090948,2,35.1576228,126.7948405
1009090949,1,35.1575567,126.7922782
1009546513,1,35.1538101,126.7942351
1009546518,1,35.1548265,126.7968037
1009546519,1,35.1573386,126.7962448
1009546520,1,35.1572595,126.7923074
1009546522,1,35.1542957,126.7930074
1009546523,1,35.1544034,126.7933465
1009546524,1,35.1539035,126.793038
1009546525,1,35.1535509,126.7930558
1017096905,1,35.1516531,126.7865159
1017096906,1,35.151611,126.7863992
1017096907,1,35.1517559,126.7862572
1017096908,1,35.1516411,126.7862305
1017096909,1,35.1512562,126.7868666
1017096910,1,35.1512972,126.786668
1017096911,1,35.1513936,126.7869711
1017096912,1,35.1513038,126.7864272
1017096913,1,35.1514646,126.7865193
1017096914,1,35.1514331,126.7867714
1017097577,1,35.1521503,126.7867678
1017097578,1,35.151789,126.7867302
1017097579,1,35.1515112,126.7870121
1017097580,1,35.1511606,126.7869972
1017097581,1,35.1511101,126.787069
1017097582,1,35.1512289,126.7871328
1017097583,1,35.1507541,126.7873866
1017097584,1,35.1508312,126.7871856
1017097585,1,35.1509189,126.787283
1017097586,1,35.1520627,126.7862722
1017097587,1,35.1522317,126.7862759
1017097588,1,35.1519317,126.7862324
1017097589,1,35.1513707,126.7862467
1017097590,1,35.151205,126.7863184
1017097645,1,35.1536152,126.7864031
1017097646,1,35.153798,126.7861837
1017097647,1,35.1539798,126.7866342
1017097648,1,35.1535753,126.7867064
1017097649,1,35.1532966,126.7865804
1017097650,1,35.1526275,126.7864398
1017097651,1,35.1527066,126.7867496
1017097652,1,35.1524475,126.7862621
1017101752,1,35.1520299,126.7859902
1017101753,1,35.1519402,126.7858298
1017101754,1,35.1521732,126.7858586
1017101755,1,35.1521329,126.7860029
1017102219,1,35.1519768,126.7853696
1017102220,1,35.1521969,126.7851467
1017102221,1,35.152171,126.784961
1017102222,1,35.1519949,126.7850775
1017102223,1,35.1516954,126.7850646
1017102224,1,35.1517924,126.785334
1017102225,1,35.1516835,126.7856932
1017102226,1,35.1517283,126.7855945
1017102536,2,35.1532454,126.7857731
1017102537,1,35.1528696,126.7858674
1017102538,1,35.1529757,126.7858025
1017102539,1,35.1529942,126.7855765
1017102540,1,35.1528657,126.7855581
1017102541,1,35.1528456,126.7854104
1017102542,1,35.1529718,126.785288
1017102543,1,35.1528466,126.7853006
1017102544,1,35.1528962,126.7850553
1017102545,1,35.1526749,126.7850654
1017102546,1,35.1525683,126.7859
1017102547,1,35.1527007,126.7858915
1017102548,1,35.1526746,126.7852044
1017102549,1,35.1526924,126.7853436
1017102550,1,35.1526937,126.7854793
1017102551,1,35.1526871,126.7855999
1017102552,1,35.1526977,126.7857263
1017102554,1,35.1524171,126.7859165
1017102620,1,35.1532529,126.7850461
1017102621,1,35.1532538,126.7851915
1017102622,1,35.1532718,126.7853374
1017102623,1,35.1532738,126.7854712
1017102624,1,35.1532499,126.7856185
1017102718,1,35.1535253,126.7850434
1017102719,1,35.1535155,126.7853726
1017102720,1,35.1535308,126.7851917
1017102829,1,35.1535141,126.7847801
1017102830,1,35.1535067,126.7846551
1017102831,1,35.1533057,126.7846559
1017102832,1,35.153308,126.7848053
1017102833,1,35.15296,126.7846434
1017102834,1,35.1530345,126.7848275
1017103237,1,35.1542436,126.7851009
1017103238,1,35.1539102,126.7854772
1017103239,1,35.1540637,126.7849978
1017103240,1,35.1540626,126.7851349
1017103241,1,35.1539749,126.7852947
1017103243,1,35.1537771,126.784287
1017103244,1,35.153774,126.7844458
1017103245,1,35.1537951,126.7846566
1017103246,1,35.153819,126.7848014
1017103247,1,35.1538183,126.7850051
1017103248,1,35.1538247,126.7851378
1017103249,1,35.1538009,126.7854659
1017103250,1,35.1537933,126.7853023
1017103830,1,35.1542146,126.784702
1017103832,1,35.1540085,126.7847768
1017103834,1,35.154004,126.7846341
1017104023,1,35.1539718,126.7843929
1017104193,1,35.1533016,126.7843074
1017104194,1,35.1532984,126.7844575
1017104195,1,35.1534097,126.7844941
1017104196,1,35.1535122,126.7844654
1017104197,1,35.1535084,126.7843072
1017104198,1,35.1540049,126.7840684
1017104400,1,35.1529616,126.7845012
1017104401,1,35.1530325,126.7844072
1017104403,1,35.1530926,126.7842981
1017104404,1,35.1530976,126.78446
1017104963,1,35.1543499,126.7856297
1017104964,1,35.1542362,126.7856378
1017104965,1,35.1542778,126.7854059
1017104966,1,35.1535301,126.7858174
1017105474,1,35.154651,126.7841533
1017105475,1,35.1545341,126.7847488
1017105476,1,35.1545337,126.7846792
1017105477,1,35.1545768,126.7845328
1017105478,1,35.1546744,126.7846771
1017105479,1,35.1549066,126.7846932
1017105480,1,35.1552685,126.7847162
1017105481,1,35.1553641,126.7850018
1017105482,1,35.1551773,126.7850166
1017105483,1,35.1551222,126.785207
1017105484,1,35.1549889,126.7852086
1017105485,1,35.1548685,126.7851829
1017105486,1,35.1548365,126.7855842
1017105487,1,35.1549157,126.7854661
1017105488,1,35.1552022,126.7854579
1017105489,1,35.1551749,126.7856692
1017105490,1,35.1549418,126.7856641
1017105491,1,35.1544126,126.7854002
1017105492,1,35.1544928,126.7855829
1017105493,1,35.1546924,126.7856424
1017105494,1,35.1546504,126.7857908
1017105495,1,35.1546518,126.7854147
1017105496,1,35.154679,126.7851282
1017105556,1,35.1543766,126.7863542
1017105557,1,35.1553564,126.7859382
1017105558,1,35.1551749,126.7859353
1017105559,1,35.1550907,126.7859484
1017105560,1,35.1549844,126.7859684
1017105832,1,35.1530606,126.7861025
1017105833,1,35.1529305,126.7861158
1017105834,1,35.1528112,126.7862014
1017105896,1,35.1524146,126.7852341
1017105898,1,35.1523613,126.7850882
1017106421,1,35.1514999,126.7854527
1017106422,1,35.1515567,126.785289
1017106423,1,35.1523277,126.7853502
1017106424,1,35.1524336,126.7854412
1017106548,1,35.1520031,126.7856736
1017106819,1,35.1510876,126.7867253
1017106820,1,35.1511095,126.7865661
1017107198,1,35.1520496,126.7863966
1017108060,1,35.151946,126.784601
1017108061,1,35.1519893,126.7844725
1017108062,1,35.1521104,126.7847203
1017108063,1,35.1521576,126.7845798
1017108064,1,35.1522128,126.7847917
1017108065,1,35.1522721,126.7846647
1017108067,1,35.1523666,126.784765
1017109025,1,35.1525102,126.7884386
1017109026,1,35.1523384,126.7883301
1017109027,1,35.1524242,126.7873383
1017109028,1,35.1522571,126.7873654
1017109029,1,35.1520036,126.7874185
1017109030,1,35.1520908,126.7879089
1017109086,1,35.1518731,126.788415
1017109087,1,35.1517667,126.7879775
1017109088,1,35.1516636,126.787537
