No,id,version,lat,lon,경도,지번주소,도로명주소
1,308339182,1,37.4748341,126.9594557,,서울특별시 관악구 봉천동 296,서울특별시 관악구 낙성대로 37
2,308339183,1,37.4752541,126.9594364,,서울특별시 관악구 봉천동 296,서울특별시 관악구 낙성대로 33
3,315878943,2,37.4766568,126.9608394,,서울특별시 관악구 봉천동 207-14,서울특별시 관악구 남부순환로240길 32
4,315878944,2,37.4762811,126.9612506,,서울특별시 관악구 봉천동 207-20,서울특별시 관악구 남부순환로240길 42
5,315878945,1,37.4765278,126.9608818,,서울특별시 관악구 봉천동 207-16,서울특별시 관악구 남부순환로240길 20-9
6,315878946,1,37.4765635,126.9609842,,서울특별시 관악구 봉천동 207-17,서울특별시 관악구 남부순환로240길 34
7,315878947,1,37.4764471,126.9609153,,서울특별시 관악구 봉천동 207-2,서울특별시 관악구 남부순환로240길 20-11
8,315878948,1,37.4763606,126.960939,,서울특별시 관악구 봉천동 207-35,서울특별시 관악구 남부순환로240길 20-13
9,315878949,1,37.4764765,126.961083,,서울특별시 관악구 봉천동 207-34,서울특별시 관악구 남부순환로240길 36
10,315878950,1,37.4760888,126.9612603,,서울특별시 관악구 봉천동 207-30,서울특별시 관악구 남부순환로240길 40-12
11,315878951,1,37.4761516,126.9611355,,서울특별시 관악구 봉천동 207-29,서울특별시 관악구 남부순환로240길 40-10
12,315878952,1,37.4763092,126.9610349,,서울특별시 관악구 봉천동 207-18,서울특별시 관악구 남부순환로240길 40-4
13,315878953,1,37.4763783,126.9611568,,서울특별시 관악구 봉천동 207-23,서울특별시 관악구 남부순환로240길 40
14,315878954,1,37.4780746,126.9616236,,서울특별시 관악구 봉천동 1685-15,서울특별시 관악구 남부순환로 1909
15,315878960,1,37.4759396,126.9605718,,서울특별시 관악구 봉천동 212-3,서울특별시 관악구 낙성대역길 38-16
16,315878961,1,37.4768728,126.9597135,,서울특별시 관악구 봉천동 212-3,서울특별시 관악구 낙성대로 23
17,315878962,1,37.4766075,126.9598463,,서울특별시 관악구 봉천동 212-3,서울특별시 관악구 낙성대로 23
18,315878964,1,37.4768321,126.9607077,,서울특별시 관악구 봉천동 738-31,서울특별시 관악구 남부순환로240길 26
19,315878965,1,37.4760092,126.9614785,,서울특별시 관악구 봉천동 207-33,서울특별시 관악구 낙성대역길 35
20,315878966,1,37.4773417,126.960619,,서울특별시 관악구 봉천동 1628-18,서울특별시 관악구 봉천로 568-1
21,315878968,3,37.4769128,126.9604015,,서울특별시 관악구 봉천동 212-3,서울특별시 관악구 남부순환로240길 20
22,315878970,1,37.4761231,126.9615886,,서울특별시 관악구 봉천동 207-21,서울특별시 관악구 낙성대역길 31
23,468579069,4,37.4762922,126.958386,,서울특별시 관악구 봉천동 1693-45,서울특별시 관악구 낙성대로4가길 5
24,468579491,2,37.4763906,126.9586251,,서울특별시 관악구 봉천동 1625-12,서울특별시 관악구 낙성대로4가길 6
25,471380818,1,37.4773787,126.9583664,,서울특별시 관악구 봉천동 1626-20,서울특별시 관악구 관악로12길 109
26,471380820,1,37.4773573,126.9582838,,서울특별시 관악구 봉천동 1626-20,서울특별시 관악구 관악로12길 109
27,471380821,1,37.4774637,126.9582812,,서울특별시 관악구 봉천동 1626-17,서울특별시 관악구 관악로14길 108-8
28,471380822,1,37.4775647,126.9581356,,서울특별시 관악구 봉천동 1626-14,서울특별시 관악구 관악로14길 108-4
29,471380823,1,37.4776906,126.9582261,,서울특별시 관악구 봉천동 1626-12,서울특별시 관악구 관악로14길 106
30,471452982,1,37.4777294,126.9584147,,서울특별시 관악구 봉천동 1626-22,서울특별시 관악구 관악로14길 110
31,471452983,1,37.4775973,126.9584577,,서울특별시 관악구 봉천동 1626-25,서울특별시 관악구 관악로14길 108-5
32,471452984,1,37.4774512,126.9585053,,서울특별시 관악구 봉천동 1626-30,서울특별시 관악구 관악로12길 113
33,471452985,1,37.4777616,126.9585655,,서울특별시 관악구 봉천동 1626-23,서울특별시 관악구 봉천로62길 6
34,471452987,1,37.4774485,126.9587003,,서울특별시 관악구 봉천동 1626-29,서울특별시 관악구 봉천로62길 10
35,471452988,1,37.4775477,126.9586718,,서울특별시 관악구 봉천동 1626-29,서울특별시 관악구 봉천로62길 10
