id,version,lat,lon
471660647,2,35.1928845,126.8135258
683621678,1,35.1940705,126.8128113
721786983,1,35.1925826,126.8137275
721786984,1,35.1926189,126.8135233
721786985,1,35.1932515,126.8132539
721786986,1,35.1932518,126.8130239
721786987,1,35.1932592,126.8127916
721786988,1,35.1932583,126.8125464
721786989,1,35.1932663,126.812368
721786990,1,35.1932478,126.8121458
721786991,1,35.1934574,126.8129856
721786992,1,35.1934711,126.8127176
721786993,1,35.1934646,126.8124932
721786994,1,35.1936119,126.8127559
721786995,1,35.1936343,126.8124555
721786996,1,35.1936073,126.8121516
721786997,1,35.1937984,126.8121543
721786998,1,35.1934497,126.8121904
721786999,1,35.1937953,126.8128964
721787000,1,35.1931485,126.8135442
721791354,1,35.1934786,126.8144262
721791355,1,35.1936167,126.8144713
721791356,1,35.1937206,126.8143254
721791357,1,35.1935764,126.8142277
721791358,1,35.1936645,126.8140947
721791359,1,35.1937919,126.8139703
721791360,1,35.1938657,126.8141315
721791361,1,35.194005,126.8139916
721791362,1,35.1939336,126.8138196
721791363,1,35.1941404,126.8139027
721791364,1,35.1942532,126.8136921
721791365,1,35.1942747,126.8138649
721791366,1,35.1944318,126.813831
721791367,1,35.194393,126.8136755
721791368,1,35.1943752,126.8133888
721791369,1,35.1946094,126.8137009
721791370,1,35.1945793,126.8134145
721791371,1,35.1947423,126.8134043
721791372,1,35.194893,126.8133967
721791373,1,35.1948257,126.8122321
721791374,1,35.1949448,126.8128644
721791376,1,35.1947911,126.8137121
721791377,1,35.1946329,126.8138308
721791378,1,35.1946479,126.8139935
721791379,1,35.1946564,126.8141372
721791380,1,35.1946134,126.8143643
721791381,1,35.194616,126.8145944
721791382,1,35.1943819,126.8142705
721791383,1,35.194247,126.8141396
721791384,1,35.1941201,126.8142136
721791385,1,35.1944044,126.8141109
721791386,1,35.1940203,126.8143053
721791387,1,35.1939252,126.8144293
721791388,1,35.1938279,126.8146016
721791389,1,35.1939981,126.8145898
721791390,1,35.1940879,126.8144599
721791391,1,35.1942236,126.8148792
721791392,1,35.1946233,126.814913
721791393,1,35.1946494,126.8151988
721791394,1,35.1944431,126.8152571
721791395,1,35.194263,126.8152058
721791396,1,35.1940881,126.8151363
721791397,1,35.19392,126.8150287
721791398,1,35.1937485,126.8149066
721791399,1,35.1933161,126.8141436
721791400,1,35.193452,126.8139161
721791401,1,35.1935926,126.8137679
721791402,1,35.1937534,126.8136167
721791403,1,35.1939046,126.81355
721791404,1,35.1942049,126.8134358
721791405,1,35.1940818,126.8134699
721791406,1,35.1933739,126.813653
721791407,1,35.193262,126.8138271
721791408,1,35.1931507,126.8140195
721791409,1,35.1930187,126.8142135
721791410,1,35.1928769,126.8141013
721791411,1,35.192712,126.8140687
721791412,1,35.1925433,126.8140177
721791413,1,35.1923916,126.8139654
721791414,2,35.1923985,126.8135225
721791415,2,35.1921922,126.813516
721791416,1,35.1921989,126.8136948
721791417,2,35.1921979,126.8139468
721791436,1,35.1951025,126.8152532
721791437,1,35.1950703,126.8149366
723926518,2,35.1922161,126.8149683
723926519,1,35.1922601,126.8146102
723926520,1,35.192405,126.81459
723926521,1,35.1925867,126.8146463
723926522,1,35.1927287,126.8147445
723926523,1,35.1928707,126.8148232
723926524,1,35.1930311,126.8149556
723926525,1,35.1927678,126.8152324
723926526,1,35.1928168,126.8151189
723926527,1,35.1926334,126.8151449
723926528,1,35.1927173,126.8150309
723926529,1,35.1924769,126.8150401
723926530,1,35.1925908,126.8149208
723926531,1,35.1921872,126.8152742
723926532,1,35.192186,126.8154991
723926533,1,35.1922517,126.8157056
723926534,1,35.1923429,126.8158602
723926535,1,35.1925261,126.8159874
723926536,1,35.1924706,126.815559
723926537,1,35.1924023,126.8153956
723926538,1,35.1924333,126.8152746
723926539,1,35.1926832,126.8155871
723926540,1,35.1928058,126.8156381
723926541,1,35.1927115,126.8158601
723926542,1,35.1928216,126.8160833
723926543,1,35.1929804,126.8161575
723926544,1,35.1927013,126.8162228
723926545,1,35.1930048,126.8153881
723926546,1,35.1931082,126.8154506
723926547,1,35.1931745,126.8150842
723926548,1,35.1931818,126.8153241
723926549,1,35.1933077,126.8151546
723926550,1,35.1933825,126.8155338
723926551,1,35.1932952,126.8156697
723926552,1,35.1934889,126.8156838
723926553,1,35.1934587,126.8152429
723926554,1,35.1935464,126.8153321
723926555,1,35.1936879,126.81543
723926556,1,35.1937495,126.8156363
723926557,1,35.1938939,126.8156117
723926558,1,35.1936649,126.8159726
723926559,1,35.1934732,126.815982
723926560,1,35.1938783,126.8160948
723926561,1,35.1940242,126.8162301
723926562,1,35.1940483,126.8157028
723926563,1,35.1941869,126.8157501
723926564,1,35.1944598,126.8158216
723926565,1,35.1946176,126.8160487
723926566,1,35.1946259,126.8158458
723926567,1,35.1946321,126.8162593
723926568,1,35.1944824,126.8163061
723926569,1,35.1943437,126.8162889
723926570,2,35.1944506,126.8165895
723926571,1,35.1946167,126.8165969
723926572,1,35.1946171,126.8168283
723926573,1,35.1946193,126.8170759
723926574,1,35.1944811,126.8171288
723926575,1,35.1943134,126.8171404
723926576,1,35.1941152,126.8171867
723926577,1,35.1940233,126.8168865
723926578,1,35.1940595,126.8174181
723926579,1,35.1938614,126.817036
723926580,1,35.1934924,126.8170707
723926581,1,35.193424,126.8164531
723926582,1,35.193599,126.8163348
723926583,1,35.1932716,126.8165058
723926584,1,35.1937418,126.8163911
723926585,1,35.1937904,126.8166199
723926586,1,35.1936761,126.8167457
723926587,1,35.1935073,126.8167887
723926588,1,35.1932954,126.8168041
723926589,1,35.1930967,126.8168007
723926590,1,35.1931417,126.8165563
723926591,1,35.1932743,126.8159658
