id,version,lat,lon
308339182,1,37.4748341,126.9594557
308339183,1,37.4752541,126.9594364
315878943,2,37.4766568,126.9608394
315878944,2,37.4762811,126.9612506
315878945,1,37.4765278,126.9608818
315878946,1,37.4765635,126.9609842
315878947,1,37.4764471,126.9609153
315878948,1,37.4763606,126.960939
315878949,1,37.4764765,126.961083
315878950,1,37.4760888,126.9612603
315878951,1,37.4761516,126.9611355
315878952,1,37.4763092,126.9610349
315878953,1,37.4763783,126.9611568
315878954,1,37.4780746,126.9616236
315878960,1,37.4759396,126.9605718
315878961,1,37.4768728,126.9597135
315878962,1,37.4766075,126.9598463
315878964,1,37.4768321,126.9607077
315878965,1,37.4760092,126.9614785
315878966,1,37.4773417,126.960619
315878968,3,37.4769128,126.9604015
315878970,1,37.4761231,126.9615886
468579069,4,37.4762922,126.958386
468579491,2,37.4763906,126.9586251
471380818,1,37.4773787,126.9583664
471380820,1,37.4773573,126.9582838
471380821,1,37.4774637,126.9582812
471380822,1,37.4775647,126.9581356
471380823,1,37.4776906,126.9582261
471452982,1,37.4777294,126.9584147
471452983,1,37.4775973,126.9584577
471452984,1,37.4774512,126.9585053
471452985,1,37.4777616,126.9585655
471452987,1,37.4774485,126.9587003
471452988,1,37.4775477,126.9586718
471452989,1,37.4776286,126.9586157
471452990,1,37.4779271,126.9583855
471452992,1,37.4779485,126.9585178
471452993,1,37.4782668,126.9582229
471452994,1,37.4778967,126.9582307
471452996,1,37.4780028,126.9581814
471452997,1,37.4781055,126.9581398
471452999,1,37.4781228,126.9584359
471453002,1,37.4781664,126.9583157
471453003,1,37.477726,126.9580646
471453005,1,37.4777588,126.9579545
471453006,1,37.4777892,126.9578811
471453007,1,37.4778225,126.9577965
471453008,1,37.4778612,126.9576945
471453009,1,37.4779129,126.9575623
471453011,1,37.4777703,126.9574923
471453012,1,37.4777289,126.9576086
471453013,1,37.4776052,126.9579858
471453015,1,37.477656,126.9578301
471453016,1,37.4776949,126.9577099
471453017,1,37.4780714,126.9587165
471453019,1,37.4780054,126.958916
471453020,1,37.4778818,126.9592498
471453021,1,37.4779277,126.9591254
471453023,1,37.4778314,126.9588608
471453024,1,37.4777566,126.9591218
471453025,1,37.4775756,126.9590556
471453026,1,37.4776276,126.9589242
471453028,1,37.4772044,126.958324
471453029,1,37.4771045,126.9583556
471453030,1,37.4772977,126.9587396
471453031,1,37.4771757,126.9588238
471453033,1,37.4769927,126.9587554
471453034,1,37.476853,126.9587906
471453035,1,37.4769214,126.9586383
471453037,1,37.4770061,126.9586341
471453038,1,37.4772149,126.9585444
471453039,1,37.4771782,126.9586734
471453040,1,37.4770841,126.9585842
471453041,1,37.4770152,126.958449
471453042,1,37.4769931,126.9583654
471453043,2,37.4768493,126.9584412
471453044,1,37.4773266,126.9581103
471453045,1,37.4774593,126.9579323
471453046,1,37.4772852,126.9579572
471453047,1,37.4772584,126.9578501
471453048,1,37.4775048,126.9577094
471453049,1,37.477622,126.9574514
471453050,1,37.4775881,126.9575799
471453051,1,37.4775131,126.9574146
471453052,1,37.477479,126.9575483
471453053,1,37.47734,126.9576296
471453055,1,37.4772129,126.9577184
471453056,1,37.4772205,126.9575511
