id,version,lat,lon
468229779,1,35.1518955,126.8697457
468229780,1,35.152217,126.8731514
468229781,1,35.1523015,126.8717326
468229782,1,35.1523183,126.8729554
468229783,1,35.1519885,126.8699787
468229784,1,35.1522416,126.8701894
468229785,1,35.1519099,126.8719434
468229786,1,35.1520044,126.8701121
468229787,1,35.1521174,126.8731571
468229788,1,35.151977,126.8730192
468229789,1,35.1523917,126.8727507
468229790,1,35.1520253,126.8733561
468229791,1,35.15239,126.8725981
468229792,1,35.1520644,126.8715762
468229793,1,35.1519649,126.8736287
468229794,1,35.1522455,126.8703875
468229795,1,35.152089,126.8712811
468229796,1,35.1521815,126.8698183
468229797,1,35.1520731,126.8723543
468229798,1,35.1518887,126.8716271
468229799,1,35.1522743,126.873608
468229800,1,35.1519825,126.8725351
468229801,1,35.1522244,126.8723111
468229802,1,35.1519275,126.8720581
468229803,1,35.1522448,126.8733263
468229805,1,35.1524251,126.8731327
468229806,1,35.1519193,126.8707582
468229807,1,35.1523299,126.8731514
468229808,1,35.1520197,126.8709221
468229809,1,35.1522176,126.8729583
468229810,1,35.1519736,126.8698261
468229811,1,35.152109,126.8729742
468229812,1,35.1519737,126.8728516
468229813,1,35.1522686,126.8705419
468229814,1,35.1522916,126.8715692
468229815,1,35.1520977,126.8717401
468229816,1,35.1520686,126.8736689
468229817,1,35.1518636,126.8700185
468229818,1,35.1524229,126.8729447
468229819,1,35.1521569,126.8703367
468229820,1,35.1521043,126.8701394
468229821,1,35.1521035,126.8714254
468229822,1,35.1519459,126.8723725
468229823,1,35.151967,126.8726751
468229824,1,35.1523584,126.8722942
468229825,1,35.151986,126.8732158
468229826,1,35.1522402,126.8724785
468229827,1,35.1521406,126.8733368
468229828,1,35.1522674,126.872593
468229829,1,35.1523479,126.8733376
468229830,1,35.1524376,126.8733212
468229831,1,35.151894,126.8713302
468229832,1,35.152183,126.8696831
468229833,1,35.1523703,126.8735954
468229834,1,35.1521857,126.8736578
468229835,1,35.1521035,126.872799
468229836,1,35.1518754,126.8702444
468229837,1,35.1520826,126.8709012
468229838,1,35.1523493,126.8719808
468229839,1,35.1522796,126.8706461
468229840,1,35.1522813,126.8714096
468229841,1,35.1521973,126.8699902
468229842,1,35.1519944,126.8702889
468229843,1,35.1521775,126.871152
468230158,1,35.1525762,126.8705367
468230159,1,35.1528418,126.8715083
468230160,1,35.1526923,126.8700074
468230161,1,35.1526637,126.8705276
468230162,1,35.1527313,126.8717089
468230163,1,35.1526408,126.8726532
468230164,1,35.1530123,126.8735798
468230165,1,35.1527707,126.8733629
468230166,1,35.1529029,126.8733272
468230167,1,35.1528915,126.8730491
468230168,1,35.1536459,126.8735673
468230169,1,35.1533281,126.8697915
468230170,1,35.1526964,126.871151
468230171,1,35.1527834,126.8729834
468230172,1,35.152838,126.872186
468230173,1,35.1534671,126.8699793
468230174,1,35.1528223,126.8711571
468230175,1,35.1527986,126.8703738
468230176,1,35.1527334,126.871925
468230177,1,35.1535165,126.8698339
468230178,1,35.1526307,126.8729884
468230179,1,35.1525968,126.8720765
468230180,1,35.1530654,126.8696657
468230181,1,35.153229,126.8697936
468230182,1,35.1528928,126.8724564
468230183,1,35.1537099,126.8699677
468230184,1,35.1529073,126.872805
468230185,1,35.1537128,126.8696448
468230186,1,35.1527347,126.872816
468230187,1,35.1525229,126.8709608
468230188,1,35.152547,126.871276
468230189,1,35.1524949,126.8698832
468230190,1,35.1526385,126.8703731
468230191,1,35.1525928,126.8698518
468230192,1,35.1531819,126.8735638
468230193,1,35.152706,126.8696668
468230194,1,35.1528725,126.8736058
468230195,1,35.1528917,126.8731744
468230196,1,35.1528895,126.8729349
468230197,1,35.1537582,126.8735622
468230198,1,35.1528461,126.8710016
468230199,1,35.1540148,126.8735528
468230200,1,35.1534581,126.8696416
468230201,1,35.1527161,126.8713326
468230202,1,35.1528664,126.8719265
468230203,1,35.1525812,126.8719344
468230204,1,35.1535669,126.86998
468230205,1,35.1525747,126.871397
468230206,1,35.1527479,126.8720696
468230207,1,35.1527145,126.8722321
468230208,1,35.1528441,126.8702252
468230209,1,35.1526479,126.8731628
468230210,1,35.1532215,126.8696617
468230211,1,35.1528889,126.8726406
468230212,1,35.1536895,126.8698148
468230213,1,35.1528229,126.8728093
468230214,1,35.1535917,126.8696485
468230215,1,35.1527749,126.8726444
468230216,1,35.1529443,126.869817
468230217,1,35.1528184,126.8696679
468230218,1,35.153075,126.8699696
468230219,1,35.1527148,126.8709987
468230220,1,35.1525833,126.8696781
468230221,1,35.1527362,126.8714563
468230222,1,35.1533492,126.873559
468230223,1,35.1527064,126.8698285
468230224,1,35.1527552,126.8736002
468230225,1,35.1538828,126.8735652
468230226,1,35.1528192,126.8708248
468230228,1,35.152463,126.8702414
468230229,1,35.1528453,126.8713304
468230230,1,35.152545,126.8700123
468230231,1,35.1524699,126.8705435
468230232,1,35.1525979,126.871515
468230233,1,35.1526031,126.872201
468230234,1,35.1528464,126.8717371
468230235,1,35.1527323,126.8715705
468230236,1,35.152651,126.8733208
468230237,1,35.1527783,126.8700061
468230238,1,35.1526381,126.873597
468230239,1,35.1527751,126.8731744
468230240,1,35.1533294,126.8696499
468230241,1,35.1528689,126.8720575
468230242,1,35.153366,126.8699629
468230243,1,35.152745,126.8702222
468230244,1,35.1526463,126.8728219
468230245,1,35.1528197,126.8705158
468230246,1,35.1529465,126.8696713
468230247,1,35.1528301,126.8698336
468230248,1,35.1530772,126.8698038
468230249,1,35.1532503,126.8699573
468230250,1,35.1526451,126.8724474
468230251,1,35.153524,126.8735622
468230252,1,35.1527883,126.8706811
468230253,1,35.1526192,126.8702248
468230254,1,35.1525141,126.8707031
468230255,3,35.152446,126.8696898
468230256,1,35.1524718,126.8703909
468230257,1,35.1524887,126.8711078
468230258,1,35.152453,126.8700297
468230259,1,35.152548,126.8717139
468230260,2,35.1529261,126.8699918
468230541,1,35.1534733,126.8723152
468230542,1,35.153071,126.8715308
468230543,1,35.1532904,126.8730416
468230544,1,35.1535727,126.8721313
468230545,1,35.1531013,126.8701873
468230546,1,35.1536144,126.8704491
468230547,1,35.1534272,126.8716811
468230548,1,35.1535567,126.8729557
468230549,1,35.1535482,126.8715389
468230551,1,35.1534285,126.8712173
468230553,1,35.1536237,126.8709821
468230555,1,35.1535212,126.8707873
468230557,1,35.1538095,126.8726202
468230559,1,35.1529932,126.8711333
468230561,1,35.1534263,126.8706618
468230563,1,35.1530346,126.8716848
468230565,1,35.1533319,126.8728635
468230567,1,35.1536795,126.8721176
468230569,1,35.1540981,126.8697757
468230571,1,35.1530986,126.8711497
468230573,1,35.1535974,126.87187
468230575,1,35.1540699,126.8732619
468230577,1,35.1535966,126.8731079
468230579,1,35.1535148,126.8726323
468230581,1,35.1537554,126.8716971
468230583,1,35.1536322,126.8711357
468230584,1,35.153457,126.8701922
468230586,1,35.1537031,126.8713026
468230589,1,35.1536281,126.8701889
468230591,1,35.1531066,126.8733047
468230593,1,35.1537496,126.8718644
468230595,1,35.1535239,126.8706602
468230597,1,35.1532531,126.871253
468230598,1,35.1532345,126.8725272
468230600,1,35.1537208,126.8707224
468230602,1,35.1537749,126.8719805
468230604,1,35.1540714,126.8696376
468230606,1,35.153244,126.870833
468230608,1,35.153483,126.8719838
468230611,1,35.1536038,126.8732658
468230612,1,35.1534847,126.8728018
468230614,1,35.1531899,126.8714337
468230616,1,35.1531819,126.8727664
468230618,1,35.1534865,126.8724647
468230620,1,35.1531912,126.8702458
468230622,1,35.1537234,126.8701993
468230624,1,35.1537302,126.870447
468230626,1,35.1534399,126.8715075
468230629,1,35.15363,126.8716803
468230631,1,35.1534219,126.8710607
468230633,1,35.1533051,126.8731684
468230635,1,35.1536272,126.8708798
468230637,1,35.1538056,126.8724491
468230639,1,35.1529941,126.8708715
468230641,1,35.1539734,126.8730232
468230643,1,35.1537747,126.8730092
468230645,1,35.1529984,126.8712567
468230647,1,35.1536806,126.8724537
468230649,1,35.1531642,126.8717084
468230651,1,35.1531854,126.8729155
468230653,1,35.1536817,126.8722984
468230655,1,35.1537101,126.8703271
468230657,1,35.1530943,126.8710272
468230659,1,35.1531431,126.8704166
468230661,1,35.1534948,126.8731065
468230663,1,35.153573,126.8716775
468230665,1,35.1537377,126.8714785
468230668,1,35.1535272,126.8710583
468230669,1,35.1537379,126.8711151
468230671,1,35.1530956,126.8708689
468230673,1,35.1534226,126.8707857
468230675,1,35.1537722,126.8728968
468230677,1,35.153102,126.8732114
468230679,1,35.1530079,126.8713804
468230681,1,35.1534927,126.8705344
468230683,1,35.1532563,126.8710872
468230685,1,35.1537375,126.8705921
468230687,1,35.1529941,126.8715268
468230689,1,35.1539527,126.870012
