No,id,version,lat,lon,경도,지번주소,도로명주소
1,475854887,2,35.8033014,127.1169241,,전라북도 전주시 완산구 효자동1가 590,전라북도 전주시 완산구 효자동1가 거마평로 122
2,475854888,2,35.8033033,127.1170876,,전라북도 전주시 완산구 효자동1가 579-14,전라북도 전주시 완산구 효자동1가 송정로 3-13
3,475854889,2,35.8031732,127.1170858,,전라북도 전주시 완산구 효자동1가 579-13,전라북도 전주시 완산구 효자동1가 송정로 3-11
4,475854890,2,35.803027,127.1169345,,전라북도 전주시 완산구 효자동1가 579-3,전라북도 전주시 완산구 효자동1가 거마평로 118
5,475854891,2,35.8030299,127.1170803,,전라북도 전주시 완산구 효자동1가 579-12,전라북도 전주시 완산구 효자동1가 송정로 3-9
6,475854892,2,35.8028807,127.1169345,,전라북도 전주시 완산구 효자동1가 579-4,전라북도 전주시 완산구 효자동1가 거마평로 116
7,475854893,2,35.8028851,127.1170767,,전라북도 전주시 완산구 효자동1가 579-11,전라북도 전주시 완산구 효자동1가 송정로 3-7
8,475854894,2,35.8027344,127.1169309,,전라북도 전주시 완산구 효자동1가 579-5,전라북도 전주시 완산구 효자동1가 거마평로 114
9,475854895,2,35.8027329,127.117073,,전라북도 전주시 완산구 효자동1가 579-5,전라북도 전주시 완산구 효자동1가 송정로 3-5
10,475854896,2,35.8026029,127.1169254,,전라북도 전주시 완산구 효자동1가 590,전라북도 전주시 완산구 효자동1가 거마평로 112
11,475854897,2,35.8026029,127.117073,,전라북도 전주시 완산구 효자동1가 579-6,전라북도 전주시 완산구 효자동1가 송정로 3-3
12,475854898,2,35.8024729,127.11692,,전라북도 전주시 완산구 효자동1가 590,전라북도 전주시 완산구 효자동1가 송정로 1
13,475854899,2,35.802464,127.117073,,전라북도 전주시 완산구 효자동1가 579-7,전라북도 전주시 완산구 효자동1가 송정로 3
14,475854900,2,35.8034451,127.1170839,,전라북도 전주시 완산구 효자동1가 579-15,전라북도 전주시 완산구 효자동1가 송정로 3-15
15,475854901,2,35.8034407,127.1169382,,전라북도 전주시 완산구 효자동1가 590,전라북도 전주시 완산구 효자동1가 거마평로 124
16,475854902,2,35.803312,127.117313,,전라북도 전주시 완산구 효자동1가 578-1,전라북도 전주시 완산구 효자동1가 송정로 3-14
17,475854903,2,35.8033101,127.117471,,전라북도 전주시 완산구 효자동1가 578-14,전라북도 전주시 완산구 효자동1가 송정로 7-13
18,475854904,2,35.8031742,127.1173107,,전라북도 전주시 완산구 효자동1가 578-2,전라북도 전주시 완산구 효자동1가 송정로 3-12
19,475854905,2,35.8031712,127.117471,,전라북도 전주시 완산구 효자동1가 578-13,전라북도 전주시 완산구 효자동1가 송정로 7-11
20,475854906,2,35.8030382,127.1173089,,전라북도 전주시 완산구 효자동1가 578-3,전라북도 전주시 완산구 효자동1가 송정로 3-10
21,475854907,2,35.8030412,127.1174692,,전라북도 전주시 완산구 효자동1가 578-13,전라북도 전주시 완산구 효자동1가 송정로 7-9
22,475854908,2,35.8028919,127.117298,,전라북도 전주시 완산구 효자동1가 578-4,전라북도 전주시 완산구 효자동1가 송정로 3-8
23,475854909,2,35.8028949,127.1174674,,전라북도 전주시 완산구 효자동1가 578-11,전라북도 전주시 완산구 효자동1가 송정로 7-7
