id,version,lat,lon
543215398,5,35.1950729,126.8348926
543215399,5,35.1943244,126.8344453
596513007,4,35.1971122,126.8392014
611146957,2,35.1940493,126.8358906
842087080,1,35.1940724,126.8354065
988468326,1,35.193747,126.8381793
988468327,1,35.19383,126.8384339
988468328,1,35.1938599,126.8382488
988468329,1,35.194109,126.8383274
988468330,1,35.1940001,126.8382887
988468331,1,35.1939644,126.8384754
988468332,1,35.194083,126.8385092
988468333,1,35.1941908,126.8385444
988468334,1,35.1943011,126.8385852
988468335,1,35.1944382,126.8386364
988468336,1,35.1943039,126.8383982
988468337,1,35.1942153,126.8383644
988468338,1,35.1944284,126.8384481
988468341,1,35.1944203,126.8380601
988468342,1,35.1941717,126.8380573
988468343,1,35.1940392,126.8380152
988468344,1,35.1939311,126.8379677
988468345,1,35.1938266,126.8379219
988468532,1,35.1940925,126.8394792
988468533,1,35.1938387,126.838962
988468691,1,35.1953704,126.8389546
988468692,1,35.1953983,126.8387522
988468693,1,35.1952756,126.8387128
988468694,1,35.195219,126.8388965
988468695,1,35.1951198,126.8388461
988468696,1,35.1951528,126.8386718
988468697,1,35.1950077,126.8388199
988468698,1,35.1950382,126.8386393
988468699,1,35.1948927,126.8387699
988468700,1,35.1949321,126.8385913
988468701,1,35.1948107,126.8385532
988468702,1,35.1946319,126.838692
988468703,1,35.1946765,126.8384986
988468704,1,35.1947748,126.8387445
988468705,2,35.1947782,126.8390364
988468706,1,35.1946768,126.839183
988468707,1,35.1945376,126.8391264
988468708,1,35.1945889,126.8389609
988468781,1,35.1952723,126.8393847
988468782,1,35.1951789,126.8391425
988468783,1,35.1951344,126.8393442
988468784,1,35.1950117,126.8392965
988468785,1,35.1950548,126.8391309
988468786,1,35.1949556,126.8390881
988468787,1,35.1948999,126.839268
988468788,1,35.1947798,126.8392361
988470129,1,35.1944768,126.8393892
988470130,1,35.1944398,126.8395821
988470131,1,35.1945847,126.8396266
988470132,1,35.1946139,126.8394424
988470133,1,35.1947346,126.8394869
988470134,1,35.1946969,126.8396731
988470135,1,35.1948081,126.8396977
988470136,1,35.1948464,126.8395358
988470137,1,35.1949685,126.8395585
988470138,1,35.1949369,126.8397364
988470139,1,35.1950406,126.8397731
988470140,1,35.1950794,126.8396004
988470141,1,35.1951733,126.8398413
988470142,1,35.1952147,126.8396213
988470365,1,35.194376,126.8398317
988470366,1,35.1951704,126.8401
988470367,1,35.1950652,126.840056
988470368,1,35.1949122,126.8400239
988470369,1,35.1947878,126.8399751
988470370,1,35.1946548,126.8399437
988470371,1,35.1945536,126.8399005
988470989,1,35.1955664,126.838441
988470990,1,35.1954119,126.8384035
988470991,1,35.1952712,126.8383322
988470992,1,35.195158,126.83829
988470993,1,35.1947629,126.838159
988470994,2,35.1948871,126.8382098
988470995,1,35.1950325,126.8382413
988472747,1,35.1949345,126.8377022
988472748,1,35.1956894,126.8379687
988472749,1,35.1955307,126.8379318
988472750,1,35.1954043,126.837877
988472751,1,35.1952714,126.8378355
988472752,1,35.1951481,126.8377947
988472789,1,35.1957278,126.8373808
988472790,1,35.1956763,126.8376011
988472791,1,35.1954773,126.8372985
988472792,1,35.1953532,126.8372625
988472793,1,35.1952387,126.8372172
988472794,1,35.1951134,126.8371834
988472795,1,35.1949901,126.8371374
988472796,1,35.1949481,126.8373364
988472797,1,35.1950816,126.8373792
988472798,1,35.1951927,126.8374111
988472799,1,35.1953065,126.8374648
988472800,1,35.1954255,126.8374967
988472801,1,35.1955851,126.8373596
988472802,1,35.1955345,126.8375485
988473112,1,35.1953288,126.8358191
988473113,1,35.1961228,126.8364382
988473114,1,35.1960202,126.8363538
988473115,1,35.1959382,126.8362822
988473116,1,35.19581,126.8362261
988473117,1,35.1957142,126.8361501
988473118,1,35.1956022,126.8360885
988473119,1,35.1955165,126.8360254
988473120,1,35.1954145,126.835928
988473121,1,35.1951525,126.8364433
988473122,1,35.1952221,126.8361366
988473123,1,35.1951975,126.8362961
988473124,1,35.1953304,126.8364834
988473125,1,35.195381,126.836258
988473126,1,35.1955062,126.836349
988473127,1,35.1954634,126.8365461
988473128,1,35.1956296,126.8364085
988473129,1,35.1957462,126.8364823
