id,version,lat,lon
711986532,2,35.1884218,126.9250392
711986533,2,35.1888873,126.9254336
712000574,3,35.1872265,126.9250537
712020279,2,35.1897688,126.92605
712044710,1,35.1879557,126.9252268
712044719,2,35.1876218,126.9243442
712044756,1,35.1866615,126.9261593
712044757,1,35.1890916,126.9260691
712044758,1,35.1893235,126.9262555
712044759,1,35.1891387,126.9266837
712169907,4,35.189483,126.9237666
712187870,1,35.1880772,126.9253212
712187871,1,35.1878926,126.9253304
712187872,1,35.1878404,126.9254289
712187873,1,35.1877911,126.9255315
712187874,1,35.1877327,126.9256359
712187875,1,35.1876794,126.9257426
712187876,1,35.187624,126.9258491
712187877,1,35.1879772,126.9255445
712187878,1,35.1879335,126.9256456
712187879,1,35.1878757,126.9257522
712187880,1,35.1878291,126.9258569
712187881,1,35.1877733,126.9259727
712187882,1,35.1876973,126.9260759
712187883,1,35.1876291,126.9262055
712187884,1,35.1875718,126.9259634
712187885,1,35.1875066,126.9260813
712187895,1,35.1877765,126.9274463
712187896,1,35.1882052,126.9269538
713606793,1,35.1882218,126.9254888
713606794,1,35.1883503,126.9255552
713606795,1,35.188467,126.9256438
713606796,1,35.1885834,126.9257304
713606797,1,35.188702,126.9258218
713606798,1,35.1887997,126.9258979
713606799,1,35.1889348,126.9259804
713606800,1,35.1889933,126.9262794
713606801,1,35.1888516,126.9261436
713606802,1,35.1881604,126.9256234
713606803,1,35.1883893,126.9257935
713606804,1,35.1884979,126.925883
713606805,1,35.188618,126.9259819
713606806,1,35.1887336,126.9260687
720891340,2,35.1893274,126.9257001
727088552,1,35.1904389,126.924931
727088553,1,35.1901238,126.9256283
727088554,1,35.1905004,126.9261571
727088556,1,35.1906578,126.9258873
727088557,1,35.1907867,126.9256406
727088559,1,35.1902647,126.9253045
727088560,1,35.1898999,126.9257608
727088561,1,35.1906283,126.9258354
727088563,1,35.1903142,126.9255969
727088564,1,35.1901782,126.9252223
727088572,1,35.1898305,126.9258606
729250526,1,35.1880705,126.9257981
729250527,1,35.188161,126.9258833
729250528,1,35.1882633,126.9259691
729250529,1,35.1883743,126.9260426
729250530,1,35.1884721,126.9261387
729250531,1,35.1886147,126.9262371
729250532,1,35.1884031,126.9262834
729250533,1,35.1882954,126.9261993
729250534,1,35.1881932,126.9261173
729250535,1,35.1880873,126.9260445
729250536,1,35.1879794,126.9259577
729250537,1,35.1879187,126.9263709
729250538,1,35.1881382,126.9265315
729250539,1,35.1880229,126.9264409
729250540,1,35.188106,126.9262914
729250541,1,35.188213,126.9263747
729250542,1,35.1878752,126.9261271
729250543,1,35.1880142,126.9262267
729250544,1,35.1885279,126.9264132
729250545,1,35.1884916,126.9263132
729250546,1,35.1878024,126.9263096
729250547,1,35.1884542,126.9265605
729250548,1,35.1883738,126.9267299
729250549,1,35.188315,126.9264629
729250550,1,35.1882356,126.9266118
729250551,1,35.1889205,126.9264553
729250552,1,35.188791,126.9266741
729250553,1,35.1885652,126.9268521
729250554,1,35.1886904,126.9266024
729250555,1,35.188632,126.9267224
729250556,1,35.1887494,126.9265011
729250557,1,35.1888026,126.9263852
729250558,1,35.1887337,126.9268188
729250559,1,35.1886811,126.9269542
729250560,1,35.1888398,126.9271217
729250561,1,35.1888651,126.9265791
729250562,1,35.1889155,126.9269563
729250563,1,35.18898,126.9268516
729250564,1,35.1890061,126.9272044
729250565,1,35.1890868,126.9270092
729250566,1,35.188596,126.9271438
729250567,1,35.1884538,126.9270412
729250568,1,35.1883843,126.9271799
729250569,1,35.1883286,126.9272889
729250570,1,35.1882699,126.927398
729250571,1,35.1883922,126.9274932
729250572,1,35.1885059,126.9272587
729250573,1,35.1884508,126.927377
729250574,1,35.1883353,126.9276008
729250575,1,35.1882801,126.9277142
729250576,1,35.1880844,126.9278726
729250577,1,35.1881943,126.9278497
729250578,1,35.1877063,126.9278624
729250579,1,35.1881356,126.9276035
729250580,1,35.1879521,126.9278716
729250581,1,35.1878548,126.9278514
729250582,1,35.1878571,126.9276796
729250583,1,35.18804,126.9276692
729250584,1,35.1879584,126.9276772
729250585,1,35.1882007,126.9275284
729250586,1,35.1874828,126.9274198
729250587,1,35.1878539,126.9266294
729250588,1,35.187791,126.9267453
729250589,1,35.1877244,126.9268799
729250590,1,35.1876504,126.9270106
729250591,1,35.1875969,126.92714
729250592,1,35.1875352,126.9272648
729250593,1,35.1873623,126.9272441
729250594,1,35.1876984,126.9265053
729250595,1,35.1876593,126.9266375
729250596,1,35.187601,126.9267855
729250597,1,35.187544,126.9269036
