id,version,lat,lon
475979748,1,35.7988379,127.118008
475979749,1,35.7988365,127.1181375
475979750,1,35.7988255,127.118277
475979751,1,35.798831,127.1184085
475979752,1,35.7988419,127.1185235
475979753,1,35.798853,127.1186695
475979754,1,35.7988442,127.118928
475979755,1,35.7988429,127.1190559
475979756,1,35.7988353,127.1191893
475979757,1,35.7988404,127.119321
475979758,1,35.7988219,127.1194687
475979759,1,35.7990165,127.1195865
475979760,1,35.7990281,127.1194494
475979761,1,35.7990251,127.1193296
475979762,1,35.7990194,127.1191989
475979763,1,35.7990264,127.119057
475979764,1,35.7990266,127.1189277
475979765,1,35.7990257,127.1188143
475979766,1,35.7990157,127.1186624
475979767,1,35.7990179,127.1185195
475979768,1,35.7990152,127.1183953
475979769,1,35.7990115,127.1182682
475979770,1,35.7990168,127.1181392
475979771,1,35.7990209,127.1180011
475979772,1,35.7988362,127.117784
475979773,1,35.7988475,127.117636
475979774,1,35.7988386,127.117496
475979775,1,35.7988364,127.1173514
475979776,1,35.798841,127.1172151
475979777,1,35.7990207,127.1177956
475979778,1,35.799015,127.1176515
475979779,1,35.799024,127.117514
475979780,1,35.7990292,127.1173621
475979781,1,35.7990325,127.1172243
475979782,1,35.7991916,127.1190688
475979783,1,35.7991898,127.1188703
475979784,1,35.7991966,127.1186429
475979785,1,35.7991983,127.1184288
475979786,1,35.7991926,127.1182255
475979787,1,35.7991912,127.1180348
475979788,1,35.7993095,127.1190683
475979789,1,35.7993101,127.1188502
475979790,1,35.7993121,127.1186394
475979791,1,35.7993073,127.1184361
475979792,1,35.799304,127.1182293
475979793,1,35.7993078,127.1180281
475979794,1,35.799226,127.1195602
475979795,1,35.7992102,127.1193244
475979796,1,35.7993685,127.1193051
475979797,1,35.7993894,127.11955
475979798,1,35.7995654,127.1195425
475979799,1,35.7995465,127.119326
475979800,1,35.7994575,127.1190696
475979801,1,35.7994606,127.1188692
475979802,1,35.7994778,127.1186649
475979803,1,35.7994867,127.1184801
475979804,1,35.7994877,127.1183122
475979805,1,35.7994851,127.1181561
475979806,1,35.7994923,127.1180051
475979807,1,35.7995674,127.1190632
475979808,1,35.7995743,127.1188532
475979809,1,35.799595,127.1186676
475979810,1,35.7996055,127.1184664
475979811,1,35.7996222,127.1182937
475979812,1,35.7996137,127.1181486
475979813,1,35.7996296,127.1180182
475979814,1,35.7992063,127.1177862
475979815,1,35.799207,127.117629
475979816,1,35.7993371,127.1177714
475979817,1,35.799363,127.1176199
475979818,1,35.799487,127.1177897
475979819,1,35.7995064,127.1176282
475979820,1,35.7996628,127.1176244
475979821,1,35.7996517,127.1177835
475979822,1,35.7997815,127.1176244
475979823,1,35.7998736,127.1177733
475979824,1,35.8000518,127.1173964
475979825,1,35.7998994,127.1173812
475979826,1,35.7997578,127.1173836
475979827,1,35.7996282,127.1173846
475979828,1,35.7994783,127.1173884
475979829,1,35.7993626,127.1173919
475979830,1,35.7992237,127.1173836
475979831,1,35.7992135,127.117228
475979832,1,35.799366,127.1172285
475979833,1,35.7994992,127.1172197
475979834,1,35.7997656,127.1172194
475979835,1,35.7999219,127.1172326
475979836,1,35.8000598,127.1172269
475979837,1,35.8001877,127.1172162
475979838,1,35.7988477,127.1169952
475979839,1,35.7989974,127.1169958
475979840,1,35.7991597,127.1169879
475979841,1,35.7992933,127.1170059
475979842,1,35.7994551,127.1169934
475979843,1,35.7996986,127.1169761
475979844,1,35.7999118,127.1169762
475979845,1,35.8000542,127.1169772
475979846,1,35.8002036,127.1169842
475979859,1,35.799823,127.1197075
475979860,1,35.7999435,127.1197118
475979862,1,35.8000732,127.1197089
475979864,1,35.8001972,127.119696
475979866,1,35.8003253,127.1197
475979868,1,35.8004641,127.1197013
475979869,1,35.8009468,127.1194666
475979870,1,35.8009447,127.119296
475979871,1,35.8008298,127.1194698
475979872,1,35.8008298,127.1193001
475979873,1,35.8007229,127.119469
475979874,1,35.8007262,127.1193057
475979875,1,35.8005944,127.1194613
475979876,1,35.8006129,127.1193014
475979877,1,35.8004832,127.1194618
475979878,1,35.8004854,127.1193084
475979879,1,35.8003677,127.1194623
475979880,1,35.8003682,127.1193081
475979881,1,35.8002607,127.1194637
475979882,1,35.8002498,127.1193081
475979883,1,35.8001395,127.1194658
475979884,1,35.8001345,127.119306
475979885,1,35.8000218,127.1194717
475979886,1,35.8000214,127.1193103
475979887,1,35.7999028,127.119472
475979888,1,35.7999022,127.1193025
475979889,1,35.7997765,127.1194653
475979890,1,35.7997655,127.1192998
475979891,1,35.7997745,127.1190595
475979892,1,35.7997778,127.1189114
475979893,1,35.7999006,127.1190729
475979894,1,35.7999033,127.1189023
475979895,1,35.8000138,127.1190686
475979896,1,35.800012,127.1189109
475979897,1,35.8001265,127.1190785
475979898,1,35.8001276,127.1189133
475979899,1,35.8002487,127.1190729
475979900,1,35.8002483,127.1189015
475979901,1,35.8003599,127.1190662
475979902,1,35.8003673,127.1189103
475979903,1,35.8004761,127.11906
475979904,1,35.8004846,127.1189031
475979905,1,35.800601,127.1190844
475979906,1,35.8006033,127.1189186
475979907,1,35.8007249,127.1190788
475979908,1,35.8007271,127.1189095
475979909,1,35.8008431,127.1190801
475979910,1,35.8008446,127.1189125
475979911,1,35.8009549,127.1190667
475979912,1,35.8009516,127.1189012
475979913,1,35.8009475,127.1184817
475979914,1,35.8009479,127.1186534
475979915,1,35.8008459,127.1186531
475979916,1,35.8008411,127.1184954
475979917,1,35.8007373,127.1184868
475979918,1,35.8007232,127.1186526
475979919,1,35.8006188,127.1186389
475979920,1,35.8006199,127.1184806
475979921,1,35.8004981,127.1184924
475979922,1,35.8005022,127.1186523
475979923,1,35.8003932,127.1186544
475979924,1,35.8003956,127.1185013
475979925,1,35.8002781,127.1186547
475979926,1,35.800281,127.1184962
475979927,1,35.8001709,127.1185002
475979928,1,35.8001654,127.1186553
475979929,1,35.8000527,127.1186585
475979930,1,35.8000556,127.1185029
475979931,1,35.7999301,127.1186507
475979932,1,35.7999303,127.1184908
475979933,1,35.7998083,127.1186483
475979934,1,35.7998152,127.1184882
475979935,1,35.7999033,127.1182519
475979936,1,35.7999623,127.1180867
475979937,1,35.8000373,127.1182508
475979938,1,35.8001622,127.1182537
475979939,1,35.8001228,127.1180934
475979940,1,35.8003073,127.1182548
475979941,1,35.8002816,127.1180893
475979942,1,35.8004328,127.1182473
475979943,1,35.8004169,127.1180896
475979944,1,35.8005757,127.1182508
475979945,1,35.8005503,127.1180877
475979946,1,35.8006897,127.1182583
475979947,1,35.800688,127.1180936
475979949,1,35.8008266,127.1182573
475979951,1,35.8008213,127.1180864
475979953,1,35.8009469,127.1182567
475979955,1,35.8009462,127.1180864
475979958,1,35.8001838,127.1178592
475979960,1,35.8001272,127.1177009
475979962,1,35.8002802,127.1176819
475979964,1,35.8003217,127.1178549
475979966,1,35.8004499,127.1178506
475979968,1,35.8003992,127.117687
475979970,1,35.8005793,127.1178436
475979972,1,35.8005499,127.1176953
475979974,1,35.8007051,127.1178495
475979976,1,35.8006981,127.1176902
475979977,1,35.8008314,127.1178555
475979978,1,35.8008267,127.1176948
475979979,1,35.8009494,127.1178549
475979980,1,35.8009444,127.1176956
475979981,1,35.800945,127.117286
475979982,1,35.8009448,127.1174536
475979983,1,35.8008191,127.1174451
475979984,1,35.8008154,127.1172844
475979985,1,35.8006857,127.1172884
475979986,1,35.8006933,127.1174582
475979987,1,35.8005571,127.1174542
475979988,1,35.8005467,127.1172863
475979989,1,35.8002845,127.1174786
475979990,1,35.8004301,127.1174483
475979991,1,35.8003833,127.1172874
475979992,1,35.8004584,127.1170358
475979993,1,35.800593,127.1170508
475979995,1,35.8007233,127.1170435
475979997,1,35.8008463,127.1170521
475979999,1,35.8009524,127.117035
