No,id,version,lat,lon,경도,지번주소,도로명주소
1,475855028,2,35.8020778,127.1174709,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-4
2,475855029,2,35.8020786,127.1173178,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 4-3
3,475855030,2,35.8021964,127.1174757,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8
4,475855031,2,35.8021971,127.1173226,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 6
5,475855032,2,35.8019418,127.1174661,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-6
6,475855033,2,35.8019426,127.117313,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 4-5
7,475855034,2,35.8018,127.1174661,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-8
8,475855035,2,35.8018008,127.117313,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 4-7
9,475855036,2,35.8016562,127.1174661,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-10
10,475855037,2,35.801657,127.117313,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 4-9
11,475855038,2,35.8015221,127.1174582,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-12
12,475855039,2,35.8015229,127.1173051,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 4-11
13,475855040,2,35.8013972,127.1174602,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-14
14,475855041,2,35.801398,127.1173071,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 4-13
15,475855042,2,35.8012691,127.1174622,,전라북도 전주시 완산구 삼천동1가 560-10,전라북도 전주시 완산구 삼천동1가 송정로 8-16
16,475855043,2,35.8012699,127.1173091,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 4-15
17,475855044,2,35.801141,127.1174563,,전라북도 전주시 완산구 삼천동1가 560-8,전라북도 전주시 완산구 삼천동1가 송정3길 28-1
18,475855045,2,35.8011418,127.1173031,,전라북도 전주시 완산구 삼천동1가 560-8,전라북도 전주시 완산구 삼천동1가 송정3길 30
19,475855046,2,35.8011426,127.1178531,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정3길 26
20,475855047,2,35.8011434,127.1177,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정3길 28
21,475855048,2,35.8012595,127.1178531,,전라북도 전주시 완산구 삼천동1가 561-7,전라북도 전주시 완산구 삼천동1가 송정로 12-14
22,475855049,2,35.8012603,127.1177,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-15
23,475855050,2,35.8014004,127.1178472,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-13
24,475855051,2,35.8014012,127.1176941,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-13
25,475855052,2,35.8015365,127.1178511,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 12-10
26,475855053,2,35.8015373,127.117698,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-11
27,475855054,2,35.8016582,127.1178472,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-9
28,475855055,2,35.801659,127.1176941,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-9
29,475855056,2,35.8017864,127.1178492,,전라북도 전주시 완산구 삼천동1가 561-3,전라북도 전주시 완산구 삼천동1가 송정로 8-7
30,475855057,2,35.8017871,127.117696,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-7
31,475855058,2,35.8019273,127.1178452,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-5
32,475855059,2,35.8019281,127.1176921,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-5
33,475855060,2,35.8020554,127.1178531,,전라북도 전주시 완산구 삼천동1가 561-1,전라북도 전주시 완산구 삼천동1가 송정로 12-4
34,475855061,2,35.8020562,127.1177,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 8-3
35,475855062,2,35.8021947,127.1178511,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 12
36,475855063,2,35.8021955,127.117698,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 10
37,475855064,2,35.8021979,127.1182598,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 16
38,475855065,2,35.8021987,127.1181067,,전라북도 전주시 완산구 삼천동1가 562,전라북도 전주시 완산구 삼천동1가 송정로 14
39,475855066,2,35.8020554,127.1182618,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 16-2
40,475855067,2,35.8020562,127.1181087,,전라북도 전주시 완산구 삼천동1가 562-1,전라북도 전주시 완산구 삼천동1가 송정로 12-1
41,475855068,2,35.8019305,127.1182598,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 16-4
42,475855069,2,35.8019313,127.1181067,,전라북도 전주시 완산구 삼천동1가 562-2,전라북도 전주시 완산구 삼천동1가 송정로 12-3
43,475855070,2,35.8017944,127.1182638,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 16-6
44,475855072,2,35.8017951,127.1181107,,전라북도 전주시 완산구 삼천동1가 562-3,전라북도 전주시 완산구 삼천동1가 송정로 12-5
45,475855073,2,35.8016566,127.1182559,,전라북도 전주시 완산구 삼천동1가 562-4,전라북도 전주시 완산구 삼천동1가 송정로 16-8
46,475855076,2,35.8016574,127.1181028,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 12-7
47,475855077,2,35.8015301,127.1182618,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 16-10
48,475855078,2,35.8015309,127.1181087,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 12-9
49,475855079,2,35.8014004,127.1182539,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 16-12
50,475855080,2,35.8014012,127.1181008,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 12-11
51,475855081,2,35.8012691,127.118252,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정로 16-14
52,475855083,2,35.8012699,127.1180988,,전라북도 전주시 완산구 삼천동1가 562-7,전라북도 전주시 완산구 삼천동1가 송정로 12-13
53,475855084,2,35.8011234,127.118252,,전라북도 전주시 완산구 삼천동1가 586,전라북도 전주시 완산구 삼천동1가 송정3길 22
