No,id,version,lat,lon,경도,지번주소,도로명주소
1,469893996,2,35.7976993,127.1194462,,전라북도 전주시 완산구 삼천동1가 712,전라북도 전주시 완산구 삼천동1가 거마서로 58
2,471379522,1,35.7941137,127.1176069,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 33-5
3,471379523,1,35.7929618,127.1194145,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마1길 3
4,471379524,1,35.7937684,127.1184981,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 16-5
5,471379525,1,35.7930738,127.118724,,전라북도 전주시 완산구 삼천동1가 696-15,전라북도 전주시 완산구 삼천동1가 하거마1길 18
6,471379526,1,35.7936155,127.1188399,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 10-3
7,471379527,1,35.7934248,127.1169597,,전라북도 전주시 완산구 삼천동1가 720-1,전라북도 전주시 완산구 삼천동1가 거마평로 12
8,471379528,1,35.7943922,127.1176096,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 33
9,471379529,1,35.7936008,127.1184943,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 16-3
10,471379530,1,35.7942497,127.1176122,,전라북도 전주시 완산구 삼천동1가 671-14,전라북도 전주시 완산구 삼천동1가 하거마3길 33-3
11,471379531,1,35.7943927,127.1173829,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 35
12,471379532,1,35.794111,127.1173869,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 33-6
13,471379533,1,35.7932444,127.1178018,,전라북도 전주시 완산구 삼천동1가 695-4,전라북도 전주시 완산구 삼천동1가 하거마2길 29
14,471379535,1,35.7935682,127.1172099,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 44-4
15,471379536,1,35.7939436,127.1190443,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 7-7
16,471379537,1,35.7938167,127.1177812,,전라북도 전주시 완산구 삼천동1가 671-4,전라북도 전주시 완산구 삼천동1가 하거마3길 25-14
17,471379538,1,35.793233,127.1182914,,전라북도 전주시 완산구 삼천동1가 696-1,전라북도 전주시 완산구 삼천동1가 하거마2길 23
18,471379539,1,35.7935725,127.1173668,,전라북도 전주시 완산구 삼천동1가 670-9,전라북도 전주시 완산구 삼천동1가 하거마2길 44-4
19,471379540,1,35.7937695,127.1186889,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 16-6
20,471379541,1,35.7930663,127.1178046,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마1길 32
21,471379542,1,35.7936782,127.119039,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 10-4
22,471379543,1,35.7938412,127.1173896,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 36-11
23,471379544,1,35.7942328,127.1185008,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 19-3
24,471379545,1,35.7930704,127.1183059,,전라북도 전주시 완산구 삼천동1가 696-18,전라북도 전주시 완산구 삼천동1가 하거마1길 24
25,471379546,1,35.7943856,127.1177584,,전라북도 전주시 완산구 삼천동1가 671-15,전라북도 전주시 완산구 삼천동1가 하거마3길 33
26,471379547,1,35.7936862,127.1177705,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 36-8
27,471379548,1,35.7928703,127.1186315,,전라북도 전주시 완산구 삼천동1가 698-3,전라북도 전주시 완산구 삼천동1가 하거마1길 17
28,471379549,1,35.7938099,127.1169651,,전라북도 전주시 완산구 삼천동1가 720-1,전라북도 전주시 완산구 삼천동1가 거마평로 16
29,471379550,1,35.7941159,127.1177611,,전라북도 전주시 완산구 삼천동1가 671-14,전라북도 전주시 완산구 삼천동1가 하거마3길 25-10
30,471379551,1,35.793622,127.119202,,전라북도 전주시 완산구 삼천동1가 675-8,전라북도 전주시 완산구 삼천동1가 하거마2길 10-4
31,471379552,1,35.7940734,127.1184951,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 19-5
32,471379553,1,35.7928821,127.1189582,,전라북도 전주시 완산구 삼천동1가 698-5,전라북도 전주시 완산구 삼천동1가 하거마1길 11
33,471379554,1,35.7937063,127.1172086,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 44-6
34,471379555,1,35.7932459,127.1185727,,전라북도 전주시 완산구 삼천동1가 696-3,전라북도 전주시 완산구 삼천동1가 하거마2길 17
35,471379556,1,35.794196,127.1190484,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 7-3
36,471379557,1,35.7928724,127.1187957,,전라북도 전주시 완산구 삼천동1가 698-4,전라북도 전주시 완산구 삼천동1가 하거마1길 15
37,471379558,1,35.7932092,127.1173363,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 41
38,471379559,1,35.7932116,127.1190202,,전라북도 전주시 완산구 삼천동1가 696-6,전라북도 전주시 완산구 삼천동1가 하거마2길 7
39,471379560,1,35.7929026,127.1190995,,전라북도 전주시 완산구 삼천동1가 698-6,전라북도 전주시 완산구 삼천동1가 하거마1길 11
40,471379561,1,35.7939076,127.1183525,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 19-7
41,471379562,1,35.7930751,127.118586,,전라북도 전주시 완산구 삼천동1가 696-16,전라북도 전주시 완산구 삼천동1가 하거마1길 22
42,471379563,1,35.7939386,127.119194,,전라북도 전주시 완산구 삼천동1가 675-10,전라북도 전주시 완산구 삼천동1가 하거마3길 7-7
43,471379564,1,35.7930876,127.1173464,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마1길 40
44,471379565,1,35.7934518,127.1184852,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 18
45,471379566,1,35.7942007,127.119198,,전라북도 전주시 완산구 삼천동1가 675-12,전라북도 전주시 완산구 삼천동1가 하거마3길 7-3
46,471379567,1,35.7932655,127.1191542,,전라북도 전주시 완산구 삼천동1가 696-7,전라북도 전주시 완산구 삼천동1가 하거마2길 5
47,471379568,1,35.7937649,127.1183565,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 22-6
48,471379570,1,35.7934496,127.1188406,,전라북도 전주시 완산구 삼천동1가 674-7,전라북도 전주시 완산구 삼천동1가 하거마2길 14
49,471379571,1,35.7942426,127.1172126,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 41-3
50,471379572,1,35.7942134,127.1186997,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마3길 13-3
51,471379573,1,35.7932567,127.1176397,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 31
52,471379574,1,35.7938385,127.1176203,,전라북도 전주시 완산구 삼천동1가 671-11,전라북도 전주시 완산구 삼천동1가 하거마2길 36-12
53,471379575,1,35.7931248,127.1192086,,전라북도 전주시 완산구 삼천동1가 696-11,전라북도 전주시 완산구 삼천동1가 하거마1길 6
54,471379576,1,35.7942225,127.118848,,전라북도 전주시 완산구 삼천동1가 674-12,전라북도 전주시 완산구 삼천동1가 하거마3길 7-4
55,471379577,1,35.7936031,127.118693,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 16-4
56,471379578,1,35.7932173,127.1181348,,전라북도 전주시 완산구 삼천동1가 696,전라북도 전주시 완산구 삼천동1가 하거마2길 27
57,471379579,1,35.7935687,127.1177705,,전라북도 전주시 완산구 삼천동1가 716,전라북도 전주시 완산구 삼천동1가 하거마2길 28-3
58,471379580,1,35.793241,127.1169611,,전라북도 전주시 완산구 삼천동1가 720-1,전라북도 전주시 완산구 삼천동1가 거마평로 10
59,471379581,1,35.7930649,127.1176324,,전라북도 전주시 완산구 삼천동1가 695-7,전라북도 전주시 완산구 삼천동1가 하거마1길 36
