No,id,version,lat,lon,경도,지번주소,도로명주소
1,469065068,3,35.1850397,126.8185938,,광주광역시 광산구 신가동 1052,광주광역시 광산구 임방울대로 261
2,478858333,5,35.1805596,126.8104968,,광주광역시 광산구 흑석동 585,광주광역시 광산구 풍영로101번안길 3-8
3,478858334,4,35.1805576,126.8103017,,광주광역시 광산구 흑석동 586,광주광역시 광산구 풍영로101번안길 7-9
4,478858335,3,35.1806988,126.8103827,,광주광역시 광산구 흑석동 587,광주광역시 광산구 풍영로101번안길 7-7
5,478858337,3,35.1808783,126.8104988,,광주광역시 광산구 흑석동 583,광주광역시 광산구 풍영로101번안길 7-5
6,478858339,3,35.180799,126.8106403,,광주광역시 광산구 흑석동 584,광주광역시 광산구 풍영로101번안길 3-6
7,478858342,5,35.1809613,126.810771,,광주광역시 광산구 흑석동 580,광주광역시 광산구 풍영로101번안길 3-4
8,478858343,3,35.1811428,126.8108856,,광주광역시 광산구 흑석동 578,광주광역시 광산구 풍영로101번안길 3-2
9,478993784,3,35.1811625,126.8114389,,광주광역시 광산구 흑석동 595,광주광역시 광산구 풍영로101번안길 2
10,478993789,4,35.1806117,126.8100557,,광주광역시 광산구 흑석동 577,광주광역시 광산구 풍영로101번안길 7-10
11,478993790,3,35.1809784,126.8101545,,광주광역시 광산구 흑석동 621,광주광역시 광산구 풍영로101번안길 11-7
12,478993791,3,35.1808967,126.8102595,,광주광역시 광산구 흑석동 575,광주광역시 광산구 풍영로101번안길 7-6
13,478993793,3,35.1810746,126.8097784,,광주광역시 광산구 흑석동 563,광주광역시 광산구 풍영로101번안길 15-7
14,478993794,3,35.1808319,126.8096938,,광주광역시 광산구 흑석동 568,광주광역시 광산구 풍영로101번안길 15-9
15,478993795,3,35.1806438,126.8097992,,광주광역시 광산구 흑석동 566,광주광역시 광산구 풍영로101번안길 11-10
16,478993796,4,35.180647,126.8096277,,광주광역시 광산구 흑석동 567,광주광역시 광산구 풍영로101번안길 15-11
17,478993797,3,35.1811462,126.8093953,,광주광역시 광산구 흑석동 549,광주광역시 광산구 풍영로101번안길 19-7
18,478993798,3,35.1811529,126.8095395,,광주광역시 광산구 흑석동 550,광주광역시 광산구 풍영로101번안길 15-8
19,478993799,3,35.180995,126.8093154,,광주광역시 광산구 흑석동 555,광주광역시 광산구 풍영로101번안길 19-9
20,478993800,3,35.1808397,126.809241,,광주광역시 광산구 흑석동 554,광주광역시 광산구 풍영로101번안길 19-11
21,478993801,3,35.1807971,126.8094138,,광주광역시 광산구 흑석동 552,광주광역시 광산구 풍영로101번안길 15-12
22,478993803,2,35.1809378,126.8088464,,광주광역시 광산구 흑석동 536,광주광역시 광산구 풍영로101번안길 19-12
23,478993805,1,35.1804634,126.8087698,,광주광역시 광산구 흑석동 538,광주광역시 광산구 하남대로 135
24,478993806,1,35.1803838,126.8093021,,광주광역시 광산구 흑석동 610,광주광역시 광산구 하남대로 143
25,478993807,1,35.1803609,126.8095216,,광주광역시 광산구 흑석동 609,광주광역시 광산구 하남대로 145
26,478993808,1,35.1803505,126.8097397,,광주광역시 광산구 흑석동 608,광주광역시 광산구 하남대로 147
27,478993809,1,35.1802998,126.8099565,,광주광역시 광산구 흑석동 607,광주광역시 광산구 하남대로 149
28,478993810,1,35.1802941,126.8101755,,광주광역시 광산구 흑석동 606,광주광역시 광산구 하남대로 151
29,478993811,1,35.1803194,126.8103942,,광주광역시 광산구 흑석동 605,광주광역시 광산구 하남대로 153
30,478993812,1,35.1802812,126.8106151,,광주광역시 광산구 흑석동 604,광주광역시 광산구 하남대로 155
31,478993813,1,35.1802878,126.8108303,,광주광역시 광산구 흑석동 603,광주광역시 광산구 하남대로 157
32,478993814,1,35.1803097,126.8111146,,광주광역시 광산구 흑석동 602,광주광역시 광산구 풍영로101번안길 1-7
33,478993815,1,35.1804709,126.8112491,,광주광역시 광산구 흑석동 601,광주광역시 광산구 풍영로 93
34,478993816,2,35.1810218,126.81165,,광주광역시 광산구 흑석동 597,광주광역시 광산구 풍영로101번길 1
35,478993817,1,35.1808379,126.8115885,,광주광역시 광산구 흑석동 598,광주광역시 광산구 풍영로 97
36,478993818,1,35.1806434,126.8114495,,광주광역시 광산구 흑석동 599,광주광역시 광산구 풍영로 95
37,478993819,3,35.180862,126.8109851,,광주광역시 광산구 흑석동 591,광주광역시 광산구 풍영로101번안길 3-1
38,478993820,3,35.1807942,126.8111374,,광주광역시 광산구 흑석동 590,광주광역시 광산구 풍영로101번안길 1-4
39,478993821,3,35.1810091,126.8111097,,광주광역시 광산구 흑석동 588,광주광역시 광산구 풍영로101번안길 3
