id,version,lat,lon
475855028,2,35.8020778,127.1174709
475855029,2,35.8020786,127.1173178
475855030,2,35.8021964,127.1174757
475855031,2,35.8021971,127.1173226
475855032,2,35.8019418,127.1174661
475855033,2,35.8019426,127.117313
475855034,2,35.8018,127.1174661
475855035,2,35.8018008,127.117313
475855036,2,35.8016562,127.1174661
475855037,2,35.801657,127.117313
475855038,2,35.8015221,127.1174582
475855039,2,35.8015229,127.1173051
475855040,2,35.8013972,127.1174602
475855041,2,35.801398,127.1173071
475855042,2,35.8012691,127.1174622
475855043,2,35.8012699,127.1173091
475855044,2,35.801141,127.1174563
475855045,2,35.8011418,127.1173031
475855046,2,35.8011426,127.1178531
475855047,2,35.8011434,127.1177
475855048,2,35.8012595,127.1178531
475855049,2,35.8012603,127.1177
475855050,2,35.8014004,127.1178472
475855051,2,35.8014012,127.1176941
475855052,2,35.8015365,127.1178511
475855053,2,35.8015373,127.117698
475855054,2,35.8016582,127.1178472
475855055,2,35.801659,127.1176941
475855056,2,35.8017864,127.1178492
475855057,2,35.8017871,127.117696
475855058,2,35.8019273,127.1178452
475855059,2,35.8019281,127.1176921
475855060,2,35.8020554,127.1178531
475855061,2,35.8020562,127.1177
475855062,2,35.8021947,127.1178511
475855063,2,35.8021955,127.117698
475855064,2,35.8021979,127.1182598
475855065,2,35.8021987,127.1181067
475855066,2,35.8020554,127.1182618
475855067,2,35.8020562,127.1181087
475855068,2,35.8019305,127.1182598
475855069,2,35.8019313,127.1181067
475855070,2,35.8017944,127.1182638
475855072,2,35.8017951,127.1181107
475855073,2,35.8016566,127.1182559
475855076,2,35.8016574,127.1181028
475855077,2,35.8015301,127.1182618
475855078,2,35.8015309,127.1181087
475855079,2,35.8014004,127.1182539
475855080,2,35.8014012,127.1181008
475855081,2,35.8012691,127.118252
475855083,2,35.8012699,127.1180988
475855084,2,35.8011234,127.118252
475855085,2,35.8011242,127.1180988
475979948,1,35.8011585,127.12027
475979950,1,35.8011529,127.1201091
475979952,1,35.8012979,127.1202767
475979954,1,35.8012984,127.1201152
475979956,1,35.8014506,127.1202638
475979957,1,35.8014426,127.1201031
475979959,1,35.8016036,127.12026
475979961,1,35.8016027,127.1201028
475979963,1,35.8017415,127.120274
475979965,1,35.8017467,127.1201123
475979967,1,35.8019059,127.1202748
475979969,1,35.8019285,127.1198794
475979971,1,35.8019315,127.1190637
475979973,1,35.8019363,127.118663
475979975,1,35.8019255,127.1194719
475979994,1,35.8020564,127.1201115
475979996,1,35.8020556,127.1202646
475979998,1,35.8021989,127.1201095
475980000,1,35.8021981,127.1202626
475980002,1,35.8019315,127.1201095
475980004,1,35.8016568,127.1198671
475980006,1,35.8017953,127.1197219
475980008,1,35.8014006,127.1198651
